IPO Status,Ticker Code,Company Name,Sector,Subsector,Listing Board,Final Price (Rp),Return D1,Return D2,Return D3,Return D4,Return D5,Return D6,Return D7,Return from Listing Date,Line of Business,Address,Website,Number of shares offered,% of Total Shares,Participant Admin,Underwriter(s),Book Building Opening,Book Building Closing,Lowest Book Building Price (Rp),Highest Book Building Price (Rp),Opening of Offering Period,Closing of Offering Period,Closing Date,Distribution Date,Listing Date,Warrant per share ratio,Exercise Price (Warrant) (Rp)
Closed,UDNG,PT Agro Bahari Nusantara Tbk,Consumer Non-Cyclicals,"Fish, Meat, & Poultry",Akselerasi,100.0,0.1,-0.03636363636363636,-0.09433962264150944,0.0,-0.010416666666666666,-0.010526315789473684,0.0,-0.47,Bergerak di bidang Budidaya Tambak Udang,"Ruko Shibuya Unit SHC 012 – PIK 2 Jl. Marina Indah Raya No.1 Kel. Lemo, Kec. Teluknaga Tangerang – Banten 15510",https://abn.farm/,500000000,29.0,EP - MNC SEKURITAS,"['EP - MNC SEKURITAS', 'BQ - KOREA INVESTMENT AND SEKURITAS INDONESIA']",2023-10-06,2023-10-12,90,100,2023-10-23,2023-10-27,2023-10-27,2023-10-30,2023-10-31,0.8,105.0
Closed,LOPI,PT Logisticsplus International Tbk,Transportation & Logistic,Logistics & Deliveries,Akselerasi,100.0,-0.1,-0.1,-0.09876543209876543,0.0821917808219178,0.08860759493670886,0.03488372093023256,-0.02247191011235955,-0.59,Bergerak di Bidang Jasa Pengurusan Transportasi (Freight Forwarding),"SAV Building Jl. Kavling Polri No. 20 Jagakarsa, Jakarta Selatan 12620, Indonesia",https://www.logisticsplus.co.id,300000000,27.0,SA - ELIT SUKSES SEKURITAS,['SA - ELIT SUKSES SEKURITAS'],2023-09-20,2023-09-22,100,150,2023-10-03,2023-10-09,2023-10-09,2023-10-10,2023-10-11,0.5,200.0
Closed,KOKA,PT Koka Indonesia Tbk,Infrastructures,Heavy Constructions & Civil Engineering,Pengembangan,128.0,0.328125,-0.16470588235294117,0.014084507042253521,-0.2569444444444444,0.04672897196261682,0.017857142857142856,-0.06140350877192982,-0.4921875,"Jasa Konstruksi Gedung Industri, Bangunan Sipil dan Gedung Hunian","Jl. Sultan Iskandar Muda, No. 7, Lt. 3, Kebayoran Lama, Jakarta Selatan 12240",https://koka.co.id/en/beranda-en/,715333000,25.0,AI - UOB KAY HIAN SEKURITAS,"['AI - UOB KAY HIAN SEKURITAS', 'HD - KGI SEKURITAS INDONESIA']",2023-09-19,2023-09-26,128,161,2023-10-03,2023-10-09,2023-10-09,2023-10-10,2023-10-11,0.0,
Closed,STRK,PT Lovina Beach Brewery Tbk,Consumer Non-Cyclicals,Liquors,Pengembangan,100.0,0.35,0.34814814814814815,0.34065934065934067,0.2459016393442623,-0.25,-0.25,0.12280701754385964,-0.5,Bergerak dalam bidang Industri Distribusi Minuman Beralkohol & Pengolahannya melalui Anak perusahaan,"Jl. Tukad Banyu Poh 110 X, Sesetan Denpasar Selatan, 80223",https://lovinabeachbrewery.com/,1180000000,11.0,SH - ARTHA SEKURITAS INDONESIA,"['SH - ARTHA SEKURITAS INDONESIA', 'FZ - WATERFRONT SEKURITAS INDONESIA', 'HD - KGI SEKURITAS INDONESIA', 'PG - PANCA GLOBAL SEKURITAS']",2023-09-06,2023-09-20,100,119,2023-10-03,2023-10-06,2023-10-06,2023-10-09,2023-10-10,2.75,250.0
Closed,PTPS,PT PULAU SUBUR TBK,Industrials,Agricultural & Farm Machinery,Pengembangan,198.0,-0.3484848484848485,-0.1937984496124031,0.125,-0.05128205128205128,-0.05405405405405406,0.06666666666666667,-0.026785714285714284,-0.6161616161616161,Perseroan bergerak dalam bidang Perkebunan Buah Kelapa Sawit,"Jl A. Yani No.12 ABC, RT23 RW023 14 Ulu, Seberang Ulu Dua, Palembang",https://www.pulausubur.com,450000000,21.0,XA - NH KORINDO SEKURITAS INDONESIA,['XA - NH KORINDO SEKURITAS INDONESIA'],2023-09-20,2023-09-22,198,206,2023-10-03,2023-10-05,2023-10-05,2023-10-06,2023-10-09,0.5,218.0
Closed,BREN,PT Barito Renewables Energy Tbk,Infrastructures,Electric Utilities,Utama,780.0,0.25,0.24615384615384617,0.24691358024691357,0.24752475247524752,0.24867724867724866,0.1652542372881356,0.24727272727272728,11.115384615384615,Aktvitas perusahaan holding,"Wisma Barito Pacific II, Lantai 23, Jl. Let. Jend. S. Parman Kav. 60, RT 010, RW 005, Slipi, Palmerah, Jakarta 11410, Indonesia",https://www.baritorenewables.co.id/,4015000000,3.0,NI - BNI SEKURITAS,"['NI - BNI SEKURITAS', 'TP - OCBC SEKURITAS INDONESIA']",2023-09-18,2023-09-25,670,780,2023-10-03,2023-10-05,2023-10-05,2023-10-06,2023-10-09,0.0,
Closed,KOCI,PT Kokoh Exa Nusantara Tbk,Properties & Real Estate,Real Estate Development & Management,Pengembangan,120.0,-0.3,-0.19047619047619047,0.1323529411764706,-0.06493506493506493,-0.041666666666666664,-0.028985507246376812,0.029850746268656716,-0.5583333333333333,Konstruksi dan Real Estat,"Jl. Raya Sukolilo, Tebul, Kwanyar, Bangkalan - 69163",https://www.kokohcity.com,450000000,10.0,PG - PANCA GLOBAL SEKURITAS,['PG - PANCA GLOBAL SEKURITAS'],2023-09-07,2023-09-12,120,160,2023-09-29,2023-10-04,2023-10-04,2023-10-05,2023-10-06,1.0,135.0
Closed,IOTF,PT Sumber Sinergi Makmur Tbk,Technology,Electronic Equipment & Instruments,Pengembangan,100.0,0.35,-0.23703703703703705,-0.02912621359223301,-0.01,0.06060606060606061,-0.06666666666666667,0.0,-0.01,Distributor dan Instalasi Perangkat Global Positioning System (GPS) untuk Otomotif dan Logistik,"Fox Logger Tower Jl. Cideng Barat nomor 31A, RT. 003/RW. 011, Kelurahan Cideng, Kecamatan Gambir, Jakarta Pusat 10150",https://www.foxlogger.co.id,1100000000,21.0,AH - SHINHAN SEKURITAS INDONESIA,"['AH - SHINHAN SEKURITAS INDONESIA', 'CP - KB VALBURY SEKURITAS']",2023-09-14,2023-09-19,100,120,2023-09-29,2023-10-04,2023-10-04,2023-10-05,2023-10-06,1.0,130.0
Closed,AEGS,PT Anugerah Spareparts Sejahtera Tbk,Consumer Cyclicals,Auto Parts & Equipment,Akselerasi,100.0,-0.05,-0.09473684210526316,-0.09302325581395349,-0.0641025641025641,-0.0684931506849315,-0.058823529411764705,-0.046875,-0.63,"Industri Filter Kendaraan Bermotor yaitu Filter Oli dan Filter Bahan Bakar, serta Perdagangan Filter","Jalan Soekarno Hatta No. 134, Losari Kidul, Losari, Kab. Cirebon, Jawa Barat 45192",https://www.aegisfilter.co.id,400000000,40.0,AH - SHINHAN SEKURITAS INDONESIA,['AH - SHINHAN SEKURITAS INDONESIA'],2023-08-22,2023-08-24,90,100,2023-09-04,2023-09-07,2023-09-07,2023-09-08,2023-09-11,0.25,90.0
Closed,BABY,PT Multitrend Indo Tbk.,Consumer Cyclicals,Apparel & Textile Retail,Pengembangan,266.0,0.09022556390977443,-0.06896551724137931,-0.014814814814814815,-0.015037593984962405,-0.007633587786259542,0.06153846153846154,-0.021739130434782608,-0.20300751879699247,Perdagangan Eceran Pakaian dan Mainan Anak,"Gedung Menara Era Lt. 14-02 Jl. Senen Raya No. 135 – 137, Kel. Senen, Kec. Senen, Jakarta Pusat, Provinsi DKI Jakarta, 10410",https://kanmomultitrend.id/,534000000,20.0,AI - UOB KAY HIAN SEKURITAS,['AI - UOB KAY HIAN SEKURITAS'],2023-08-14,2023-08-22,250,266,2023-08-31,2023-09-05,2023-09-05,2023-09-06,2023-09-07,0.0,
Closed,RSCH,PT Charlie Hospital Semarang Tbk,Healthcare,Healthcare Providers,Pengembangan,115.0,0.1391304347826087,0.06870229007633588,-0.04285714285714286,0.014925373134328358,-0.022058823529411766,-0.015037593984962405,-0.015267175572519083,1.626086956521739,Bergerak di bidang Aktivitas Rumah Sakit Swasta,"Jl. Raya Ngabean Kav 1A, Kel. Ngabean, Kec. Boja Kab. Kendal, Jawa Tengah 51381",https://charliehospital.co.id/,530000000,20.0,AH - SHINHAN SEKURITAS INDONESIA,"['AH - SHINHAN SEKURITAS INDONESIA', 'SA - ELIT SUKSES SEKURITAS']",2023-08-04,2023-08-08,105,125,2023-08-22,2023-08-24,2023-08-24,2023-08-25,2023-08-28,0.0,
Closed,MSIE,PT Multisarana Intan Eduka Tbk,Properties & Real Estate,Real Estate Development & Management,Akselerasi,100.0,-0.1,-0.1,-0.09876543209876543,-0.0958904109589041,-0.09090909090909091,-0.016666666666666666,-0.05084745762711865,-0.85,Real estat dan aktivitas penyewaan dan sewa guna usaha tanpa hak opsi,"Jl. Raya Kedung Baruk No. 112 – 114 Penjaringan Sari, Kec. Rungkut, Kota Surabaya, Jawa Timur",https://msie.co.id,360000000,25.0,EP - MNC SEKURITAS,"['EP - MNC SEKURITAS', 'CP - KB VALBURY SEKURITAS']",2023-07-17,2023-07-24,100,110,2023-08-02,2023-08-08,2023-08-08,2023-08-09,2023-08-10,0.5,250.0
Closed,LMAX,PT Lupromax Pelumas Indonesia Tbk,Consumer Cyclicals,Automotive Retail,Akselerasi,200.0,0.1,0.01818181818181818,0.08035714285714286,0.09917355371900827,0.09774436090225563,0.0958904109589041,0.1,-0.84,Bergerak dalam bidang usaha Pelumas dan Pelumas Aditif,"Ruko Graha Boulevard Blok A No.15 Jl. Raya Gading Serpong Kec. Kelapa Dua,Tangerang, Banten, Indonesia - 15810",https://lupromax.co.id/,195000000,26.0,AH - SHINHAN SEKURITAS INDONESIA,['AH - SHINHAN SEKURITAS INDONESIA'],2023-07-21,2023-07-24,160,200,2023-08-02,2023-08-07,2023-08-07,2023-08-08,2023-08-09,0.5,180.0
Closed,HUMI,PT Humpuss Maritim Internasional Tbk,Energy,Oil & Gas Storage & Distribution,Utama,100.0,0.02,-0.00980392156862745,0.009900990099009901,0.09803921568627451,0.3482142857142857,0.32450331125827814,0.31,-0.4,"Aktivitas Perusahaan Holding, Angkutan Laut dalam Negeri untuk Barang Khusus","Gedung Mangkuluhur City Tower One Lt. 27 Jl. Jend Gatot Subroto Kav 1, Karet Semanggi Setiabudi, Jakarta Selatan. 12930",https://humi.co.id/,2707000000,15.0,LS - RELIANCE SEKURITAS INDONESIA TBK.,['LS - RELIANCE SEKURITAS INDONESIA TBK.'],2023-07-18,2023-07-24,100,150,2023-08-02,2023-08-07,2023-08-07,2023-08-08,2023-08-09,0.5,200.0
Closed,MUTU,PT Mutuagung Lestari Tbk,Industrials,Business Support Services,Pengembangan,108.0,0.3425925925925926,0.006896551724137931,-0.1095890410958904,-0.038461538461538464,0.064,-0.045112781954887216,0.0,-0.24074074074074073,"Jasa Pengujian, Inspeksi dan Sertifikasi","Jl. Raya Bogor KM 33,5 No. 19 Cimanggis Depok, 16453",https://www.mutucertification.com,942857200,30.0,LG - TRIMEGAH SEKURITAS INDONESIA TBK.,"['LG - TRIMEGAH SEKURITAS INDONESIA TBK.', 'PD - INDO PREMIER SEKURITAS']",2023-07-12,2023-07-24,105,110,2023-08-02,2023-08-07,2023-08-07,2023-08-08,2023-08-09,0.25,324.0
Closed,CYBR,PT ITSEC Asia Tbk,Technology,IT Services & Consulting,Pengembangan,100.0,0.35,0.34814814814814815,0.31868131868131866,0.13333333333333333,-0.14705882352941177,-0.008620689655172414,-0.017391304347826087,1.98,Aktivitas Konsultasi Keamanan Informasi,"Kantor Pusat : Gedung Noble House Lantai 11 Unit 2 & 3 Jl. Dr Ide Anak Agung Gde Agung Kavling E.4.2 No 2, Mega Kuningan Kelurahan Kuningan Timur, Kecamatan Setiabudi Jakarta Selatan, Indonesia 12950",https://www.itsec.asia,1008734800,16.0,YP - MIRAE ASSET SEKURITAS INDONESIA,"['YP - MIRAE ASSET SEKURITAS INDONESIA', 'AZ - SUCOR SEKURITAS', 'LG - TRIMEGAH SEKURITAS INDONESIA TBK.']",2023-07-18,2023-07-26,100,110,2023-08-02,2023-08-04,2023-08-04,2023-08-07,2023-08-08,0.5,400.0
Closed,ERAL,PT Sinar Eka Selaras Tbk,Consumer Cyclicals,Electronics Retail,Utama,390.0,0.03076923076923077,-0.07960199004975124,0.0,0.010810810810810811,-0.016042780748663103,0.0,0.03260869565217391,-0.35384615384615387,Aktivitas Perdagangan Besar serta Perdagangan Eceran melalui Perusahaan Anak,"Erajaya Plaza Jalan Bandengan Selatan No. 19-20, Kel. Pekojan, Kec. Tambora Kota Jakarta Barat, DKI Jakarta 11240",https://www.ses.id/,1037500000,20.0,YP - MIRAE ASSET SEKURITAS INDONESIA,"['YP - MIRAE ASSET SEKURITAS INDONESIA', 'NI - BNI SEKURITAS']",2023-07-14,2023-07-26,370,410,2023-08-02,2023-08-04,2023-08-04,2023-08-07,2023-08-08,0.0,
Closed,PPRI,PT Paperocks Indonesia Tbk.,Basic Materials,Containers & Packaging,Pengembangan,140.0,-0.15,-0.14285714285714285,-0.14705882352941177,-0.034482758620689655,-0.08333333333333333,0.0,0.16883116883116883,-0.20714285714285716,Bergerak Dalam Bidang Perdagangan Besar Barang Dari Kertas Dan Karton,"Ruko Cibubur Times Square Blok C 1 N0. 23, Jalan Alternatif Cibubur RT.001/RW.010, Kelurahan Jatikarya, Kecamatan Jatisampurna, Kota Bekasi, Jawa Barat 17435",https://paperocks.co.id/,275000000,26.0,IU - INDO CAPITAL SEKURITAS,['IU - INDO CAPITAL SEKURITAS'],2023-07-20,2023-07-24,130,150,2023-08-02,2023-08-04,2023-08-04,2023-08-07,2023-08-08,0.6,200.0
Closed,GRIA,PT Ingria Pratama Capitalindo Tbk,Properties & Real Estate,Real Estate Development & Management,Pengembangan,120.0,-0.016666666666666666,0.025423728813559324,-0.024793388429752067,-0.01694915254237288,0.017241379310344827,-0.025423728813559324,0.043478260869565216,0.65,Real Estat,"Ruko Pondok Cabe Mutiara, Jalan Pondok Cabe Raya No. 27, Kecamatan Pamulang, Tangerang Selatan, Banten 15418.",https://ingriagroup.com/,1725000000,23.0,AO - ERDIKHA ELIT SEKURITAS,['AO - ERDIKHA ELIT SEKURITAS'],2023-07-20,2023-07-24,115,120,2023-08-02,2023-08-04,2023-08-04,2023-08-07,2023-08-08,0.0,
Closed,HBAT,PT Minahasa Membangun Hebat Tbk,Properties & Real Estate,Real Estate Development & Management,Akselerasi,108.0,-0.09259259259259259,-0.09183673469387756,-0.0898876404494382,-0.09876543209876543,-0.0821917808219178,-0.08955223880597014,-0.08196721311475409,-0.7407407407407407,Bergerak dalam Bidang Usaha Real Estate,"Perumahan Sawangan Permai Kel. Sawangan, Kec. Tombulu, Kab. Minahasa, Prov. Sulawesi Utara 95663, Indonesia",https://mmhebat.co.id/,240740800,23.0,YJ - LOTUS ANDALAN SEKURITAS,['YJ - LOTUS ANDALAN SEKURITAS'],2023-07-12,2023-07-20,100,108,2023-08-01,2023-08-03,2023-08-03,2023-08-04,2023-08-07,0.0,
Closed,CNMA,PT Nusantara Sejahtera Raya Tbk,Consumer Cyclicals,Recreational & Sports Facilities,Utama,270.0,0.17037037037037037,-0.006329113924050633,-0.03184713375796178,0.019736842105263157,-0.0064516129032258064,-0.01948051948051948,0.013245033112582781,-0.17037037037037037,Bioskop dan Restoran,Jl. KH Wahid Hasyim No.96-A Jakarta Pusat 10340,https://www.cinema21.co.id,8335000000,10.0,CC - MANDIRI SEKURITAS,"['CC - MANDIRI SEKURITAS', 'AK - UBS SEKURITAS INDONESIA', 'BK - J.P. MORGAN SEKURITAS INDONESIA', 'PD - INDO PREMIER SEKURITAS']",2023-07-10,2023-07-14,270,288,2023-07-27,2023-07-31,2023-07-31,2023-08-01,2023-08-02,0.0,
Closed,RMKO,PT Royaltama Mulia Kontraktorindo Tbk,Energy,"Oil, Gas & Coal Equipment & Services",Pengembangan,450.0,0.24444444444444444,-0.05357142857142857,-0.06415094339622641,0.07862903225806452,0.018691588785046728,-0.06422018348623854,-0.027450980392156862,-0.4711111111111111,Jasa Penunjang Pertambangan dan Jasa Penyewaan Alat-Alat Berat,"Wisma RMK, Jl. Puri Kencana Blok M4 No. 1, Kembangan Selatan, Jakarta Barat 11610",http://www.rmko.co.id/,250000000,20.0,MI - VICTORIA SEKURITAS INDONESIA,['MI - VICTORIA SEKURITAS INDONESIA'],2023-07-10,2023-07-13,350,450,2023-07-25,2023-07-27,2023-07-27,2023-07-28,2023-07-31,0.0,
Canceled,ZEUS-C1,PT Zeus Kimiatama Indonesia Tbk,Basic Materials,Specialty Chemicals,,,,,,,,,,,Manufaktur dan Perdagangan Kimia Khusus,"Jl. Sungkai Blok F25 No. 09 IA Delta Silicon V, Kawasan Industri Lippo Cikarang, Kecamatan Cikarang Pusat, Kabupaten Bekasi – Jawa Barat Indonesia – 17530",https://www.zekindo.co.id/,1050000000,21.0,XA - NH KORINDO SEKURITAS INDONESIA,['XA - NH KORINDO SEKURITAS INDONESIA'],2023-07-18,2023-07-26,100,105,,,,,,0.5,
Closed,MAHA,PT Mandiri Herindo Adiperkasa Tbk,Energy,Coal Distribution,Utama,118.0,0.3474576271186441,0.34591194968553457,0.0,0.06542056074766354,0.20175438596491227,0.0072992700729927005,-0.007246376811594203,0.5338983050847458,Aktivitas jasa penunjang pertambangan,"Gedung Office 8, Lantai 31 Unit A Jl. Senopati Raya No.8B, SCBD Lot 28, Kav. 52-53 Jakarta 12190, Indonesia",https://www.mha.co.id,4166000000,25.0,LG - TRIMEGAH SEKURITAS INDONESIA TBK.,['LG - TRIMEGAH SEKURITAS INDONESIA TBK.'],2023-06-26,2023-07-06,118,128,2023-07-18,2023-07-21,2023-07-21,2023-07-24,2023-07-25,0.0,
Canceled,BITU-C1,PT BERKAH MULIA MANDIRI TBK,Industrials,Diversified Industrial Trading,,,,,,,,,,,Bidang Perdagangan Bitumen dan Pengelola Terminal Bitumen,"Jl. Margomulyo Industri I Blok C 10 Komplek Suri Mulia, Tambak Sarioso, Asemrowo, Surabaya 60184",https://www.berkahmuliamandiri.co.id,550000000,31.0,XA - NH KORINDO SEKURITAS INDONESIA,['XA - NH KORINDO SEKURITAS INDONESIA'],2023-07-20,2023-07-25,131,140,,,,,,0.25,
Closed,INET,PT Sinergi Inti Andalan Prima Tbk,Technology,Networking Equipment,Pengembangan,101.0,0.3465346534653465,0.27205882352941174,0.1329479768786127,-0.05102040816326531,0.08602150537634409,0.019801980198019802,0.0,-0.3069306930693069,Bergerak di bidang Teknologi Informasi,"Gedung Cyber 1, Lantai 10, Jl. Kuningan Barat No.8, Jakarta Selatan 12710",https://siapnetworks.co.id/,1500000000,20.0,AH - SHINHAN SEKURITAS INDONESIA,['AH - SHINHAN SEKURITAS INDONESIA'],2023-06-26,2023-07-05,100,101,2023-07-17,2023-07-20,2023-07-20,2023-07-21,2023-07-24,1.4,91.0
Canceled,AKSL-C1,PT Akselerasi Usaha Indonesia Tbk,Financials,Financial Holdings,,,,,,,,,,,Penyedia LPBBTI atau P2P Lending melalui Entitas Anak dan Perusahaan Holding,"Sahid Sudirman Center Lantai 11 Unit G, Jl. Jendral Sudirman Kav.86, Jakarta Pusat 10220",https://www.akselerangroup.com,2988493800,29.0,OD - BRI DANAREKSA SEKURITAS,"['OD - BRI DANAREKSA SEKURITAS', 'SQ - BCA SEKURITAS']",2023-07-03,2023-07-21,100,120,,,,,,0.1,0.0
Closed,GRPM,PT Graha Prima Mentari Tbk,Transportation & Logistic,Logistics & Deliveries,Akselerasi,120.0,-0.1,-0.09259259259259259,-0.09183673469387756,0.0,-0.056179775280898875,0.09523809523809523,-0.06521739130434782,-0.575,Bidang Usaha Distribusi Minuman Berkarbonasi,Jl. Tuparev No. 87A. Cirebon - Jawa Barat,https://grahaprimamentari.co.id/,309000000,20.0,XA - NH KORINDO SEKURITAS INDONESIA,['XA - NH KORINDO SEKURITAS INDONESIA'],2023-06-15,2023-06-20,120,130,2023-07-04,2023-07-06,2023-07-06,2023-07-07,2023-07-10,0.5,250.0
Closed,TGUK,PT Platinum Wahab Nusantara Tbk,Consumer Non-Cyclicals,Food Retail & Distributors,Pengembangan,110.0,0.34545454545454546,-0.14864864864864866,0.07142857142857142,0.014814814814814815,0.014598540145985401,-0.14388489208633093,-0.14285714285714285,-0.4818181818181818,Makanan dan Minuman,"Ruko Golden Square Blok GS No. 2 Jl. Ciater Raya, Kelurahan Mekarjaya, Kecamatan Serpong Tangerang Selatan, Banten 15321",https://teguk.co.id/,1071429000,30.0,MG - SEMESTA INDOVEST SEKURITAS,['MG - SEMESTA INDOVEST SEKURITAS'],2023-06-19,2023-06-23,105,112,2023-07-04,2023-07-06,2023-07-06,2023-07-07,2023-07-10,0.4,152.0
Closed,CRSN,PT Carsurin Tbk,Industrials,Business Support Services,Pengembangan,125.0,0.144,-0.14685314685314685,-0.00819672131147541,-0.024793388429752067,-0.0423728813559322,-0.05309734513274336,-0.07476635514018691,-0.24,"Testing, Inspection, Certification","SOHO CAPITAL, 28th Floor Jl. Letjen S. Parman Kav.28, Grogol Petamburan, Jakarta Barat",https://www.carsurin.com,600000000,21.0,XA - NH KORINDO SEKURITAS INDONESIA,['XA - NH KORINDO SEKURITAS INDONESIA'],2023-06-16,2023-06-21,120,125,2023-07-04,2023-07-06,2023-07-06,2023-07-07,2023-07-10,0.0,
Closed,WIDI,PT Widiant Jaya Krenindo Tbk,Industrials,Construction Machinery & Heavy Vehicles,Akselerasi,100.0,0.1,0.1,0.09917355371900827,-0.09774436090225563,-0.1,-0.09259259259259259,0.08163265306122448,-0.9,Bergerak dalam Bidang Jasa Sewa Alat Berat Beserta Operator,"Jl. Teh No. 4-6, RT.7/RW.3, Kel. Pinangsia, Kec. Taman Sari, Jakarta Barat, 11110, Indonesia",https://www.ptwidi.com/,400000000,25.0,SH - ARTHA SEKURITAS INDONESIA,['SH - ARTHA SEKURITAS INDONESIA'],2023-06-16,2023-06-22,100,115,2023-07-04,2023-07-06,2023-07-06,2023-07-07,2023-07-10,1.05,120.0
Closed,AMMN,PT Amman Mineral Internasional Tbk.,Basic Materials,Copper,Utama,1695.0,0.035398230088495575,-0.002849002849002849,0.0,0.008571428571428572,-0.0028328611898017,0.011363636363636364,0.011235955056179775,5.342182890855457,Aktivitas Perusahaan Holding,"Gedung Menara Karya Lantai 6 Unit A, B, C dan H Jl. H.R. Rasuna Said Blok X-5 Kav. 1-2 Jakarta Selatan 12950",https://www.amman.co.id,6328208800,9.0,CC - MANDIRI SEKURITAS,"['CC - MANDIRI SEKURITAS', 'DP - DBS VICKERS SEKURITAS INDONESIA', 'IF - SAMUEL SEKURITAS INDONESIA', 'KZ - CLSA SEKURITAS INDONESIA', 'NI - BNI SEKURITAS', 'OD - BRI DANAREKSA SEKURITAS', 'ZP - MAYBANK SEKURITAS INDONESIA']",2023-05-31,2023-06-16,1650,1775,2023-07-03,2023-07-05,2023-07-05,2023-07-06,2023-07-07,0.0,
Closed,RELF,PT Graha Mitra Asia Tbk,Properties & Real Estate,Real Estate Development & Management,Akselerasi,90.0,0.1,0.09090909090909091,0.09259259259259259,0.09322033898305085,0.09302325581395349,0.09929078014184398,0.0967741935483871,-0.8333333333333334,Property & Real Estate,Sovereign Plaza Lt.5A Kav.36 Jl TB Simatupang Kota Jakarta Selatan - Daerah Khusus Ibukota Jakarta 12430,http://www.relifeasia.com/,1200000000,21.0,AI - UOB KAY HIAN SEKURITAS,['AI - UOB KAY HIAN SEKURITAS'],2023-05-25,2023-06-05,90,100,2023-06-15,2023-06-20,2023-06-20,2023-06-21,2023-06-22,1.0,125.0
Closed,VKTR,PT VKTR Teknologi Mobilitas Tbk,Consumer Cyclicals,Auto Parts & Equipment,Pengembangan,100.0,0.11,0.0,0.009009009009009009,0.008928571428571428,0.017699115044247787,0.008695652173913044,0.017241379310344827,0.4,"Bergerak di bidang perdagangan KBLBB, komponen suku cadang, dan industri pengecoran besi",Bakrie Tower Lantai 35 Jl. H.R. Rasuna Said Jakarta 12940,https://www.vktr.id,8750000000,20.0,KI - CIPTADANA SEKURITAS ASIA,"['KI - CIPTADANA SEKURITAS ASIA', 'IF - SAMUEL SEKURITAS INDONESIA', 'LG - TRIMEGAH SEKURITAS INDONESIA TBK.']",2023-05-26,2023-05-31,100,130,2023-06-13,2023-06-15,2023-06-15,2023-06-16,2023-06-19,0.0,
Closed,MAXI,PT Maxindo Karya Anugerah Tbk,Consumer Non-Cyclicals,Food Retail & Distributors,Pengembangan,100.0,-0.15,-0.1411764705882353,-0.136986301369863,-0.015873015873015872,-0.06451612903225806,-0.017241379310344827,-0.05263157894736842,-0.44,Bergerak dalam bidang usaha Industri Makanan Ringan,"Kawasan Industri Sentul Jl. Cahaya Raya Kav H5, Desa Leuwinutug, Kec. Citeureup Bogor, Jawa Barat 16180, Indonesia",https://maxisnacks.com/,1000000000,10.0,AH - SHINHAN SEKURITAS INDONESIA,['AH - SHINHAN SEKURITAS INDONESIA'],2023-05-22,2023-05-24,100,110,2023-06-06,2023-06-08,2023-06-08,2023-06-09,2023-06-12,1.0,100.0
Closed,KLAS,PT Pelayaran Kurnia Lautan Semesta Tbk,Transportation & Logistic,Logistics & Deliveries,Pengembangan,146.0,0.3493150684931507,-0.14720812182741116,-0.1488095238095238,-0.06293706293706294,-0.007462686567164179,-0.022556390977443608,-0.007692307692307693,0.10273972602739725,Bergerak di bidang angkutan laut dalam negeri barang umum,"Rukan Grand Puri Niaga Jl. Puri Kencana Blok K6 No 3-O Kel. Kembangan Selatan, Kec. Kembangan Kota Administrasi Jakarta Barat 11610",https://www.pelayarankls.co.id,540000000,25.0,GR - PANIN SEKURITAS TBK.,['GR - PANIN SEKURITAS TBK.'],2023-05-23,2023-05-26,140,146,2023-06-06,2023-06-08,2023-06-08,2023-06-09,2023-06-12,0.0,
Closed,SMIL,PT Sarana Mitra Luas Tbk,Industrials,Construction Machinery & Heavy Vehicles,Utama,100.0,0.35,0.34814814814814815,-0.06593406593406594,-0.06470588235294118,-0.06918238993710692,-0.02027027027027027,-0.04827586206896552,2.66,Penyewaan Forklift dan Material Handling Equipment Lainnya,"Jl. Gemalapik Raya, Pasirsari, Cikarang Selatan, Bekasi, Jawa Barat 17530",https://www.sml.co.id/,1750000000,20.0,EP - MNC SEKURITAS,"['EP - MNC SEKURITAS', 'AO - ERDIKHA ELIT SEKURITAS', 'CP - KB VALBURY SEKURITAS']",2023-03-30,2023-04-11,100,200,2023-05-08,2023-05-10,2023-05-10,2023-05-11,2023-05-12,1.4,500.0
Closed,MPXL,PT MPX Logistics International Tbk,Transportation & Logistic,Logistics & Deliveries,Pengembangan,108.0,0.3425925925925926,0.020689655172413793,-0.06756756756756757,-0.06521739130434782,-0.046511627906976744,-0.024390243902439025,0.016666666666666666,0.05555555555555555,Bergerak di bidang Pengangkutan dan Perdagangan,"Jl. Soekarno Hatta No. 16 A Kampung Baru Raya, Labuhan Ratu, Bandar Lampung Lampung 35148",https://www.mpxlogistic.com,400000000,20.0,GR - PANIN SEKURITAS TBK.,['GR - PANIN SEKURITAS TBK.'],2023-04-11,2023-04-14,103,110,2023-05-03,2023-05-05,2023-05-05,2023-05-08,2023-05-09,0.2,368.0
Closed,TYRE,PT King Tire Indonesia Tbk,Consumer Cyclicals,Tires,Pengembangan,138.0,0.34782608695652173,-0.06989247311827956,-0.06936416184971098,-0.06832298136645963,-0.06,0.0425531914893617,-0.06802721088435375,-0.043478260869565216,Bergerak dalam bidang Industri Ban Luar dan Ban Dalam,"Jl. Raya Serang KM. 68 Desa Nambo Ilir, Kecamatan Kibin Kabupaten Serang – Banten 42185",https://www.kingland.co.id,700000000,20.0,MI - VICTORIA SEKURITAS INDONESIA,['MI - VICTORIA SEKURITAS INDONESIA'],2023-04-06,2023-04-12,108,138,2023-05-02,2023-05-04,2023-05-04,2023-05-05,2023-05-08,0.5,150.0
